Date,Department,Region,Product,Revenue,Cost,Profit,Units_Sold,Employee_Count,Marketing_Spend,Customer_Satisfaction
2023-11-01 22:15:32.866433,IT,North,Product C,128.45,73.54,54.91,174,77,133.37,3.3
2023-11-02 07:01:24.642321,Operations,North,Product B,832.25,561.78,270.47,446,66,133.09,4.5
2023-11-02 15:47:16.418209,Sales,South,Product D,804.6,588.68,215.92,224,52,50.68,3.9
2023-11-03 00:33:08.194097,Sales,North,Product D,1097.43,575.65,521.78,153,8,327.19,3.8
2023-11-03 09:18:59.969984,Finance,South,Product B,701.2,341.8,359.4,283,41,142.39,3.9
2023-11-03 18:04:51.745872,Finance,East,Product A,457.25,281.52,175.73,412,12,219.28,3.2
2023-11-04 02:50:43.521760,IT,South,Product C,470.27,270.22,200.05,437,5,248.31,3.5
2023-11-04 11:36:35.297648,Marketing,South,Product C,231.98,173.11,58.87,395,74,320.97,3.8
2023-11-04 20:22:27.073536,Operations,East,Product D,1097.54,616.63,480.91,451,51,187.69,3.7
2023-11-05 05:08:18.849424,Operations,North,Product C,175.76,74.88,100.88,147,79,156.85,4.6
2023-11-05 13:54:10.625312,IT,South,Product B,553.97,411.09,142.88,213,9,213.85,3.9
2023-11-05 22:40:02.401200,HR,South,Product A,629.5,437.66,191.84,311,54,302.73,4.3
2023-11-06 07:25:54.177088,Marketing,East,Product B,818.57,378.5,440.07,219,28,186.39,3.8
2023-11-06 16:11:45.952976,IT,North,Product E,446.31,319.83,126.48,28,51,123.61,4.4
2023-11-07 00:57:37.728864,Marketing,South,Product D,969.36,503.32,466.04,303,22,76.74,4.0
2023-11-07 09:43:29.504752,Marketing,East,Product C,367.78,195.65,172.13,302,32,102.3,3.8
2023-11-07 18:29:21.280640,Marketing,South,Product E,545.66,391.37,154.29,484,9,269.15,3.8
2023-11-08 03:15:13.056528,IT,West,Product C,226.77,132.78,93.99,377,34,174.35,3.2
2023-11-08 12:01:04.832416,Operations,East,Product A,772.63,346.31,426.32,471,5,151.4,4.1
2023-11-08 20:46:56.608304,Operations,North,Product A,478.65,253.29,225.36,310,50,142.72,3.8
2023-11-09 05:32:48.384192,Marketing,North,Product A,472.83,308.63,164.2,382,73,206.8,3.5
2023-11-09 14:18:40.160080,HR,North,Product C,318.5,146.82,171.68,171,35,180.84,4.5
2023-11-09 23:04:31.935967,Sales,North,Product E,654.61,397.07,257.54,139,74,178.15,3.0
2023-11-10 07:50:23.711855,IT,South,Product A,329.0,211.66,117.34,53,60,307.95,3.5
2023-11-10 16:36:15.487743,Sales,South,Product E,570.42,296.82,273.6,362,32,323.04,4.4
2023-11-11 01:22:07.263631,HR,North,Product C,236.32,151.92,84.4,92,20,71.2,4.0
2023-11-11 10:07:59.039519,IT,North,Product E,524.04,371.79,152.25,389,58,226.21,3.8
2023-11-11 18:53:50.815407,Marketing,North,Product C,296.01,167.32,128.69,133,57,137.85,4.0
2023-11-12 03:39:42.591295,Operations,South,Product C,383.3,204.69,178.61,36,16,180.14,3.9
2023-11-12 12:25:34.367183,Sales,North,Product D,1320.92,644.48,676.44,313,24,224.74,2.9
2023-11-12 21:11:26.143071,Finance,North,Product C,302.94,185.24,117.7,359,38,182.98,3.6
2023-11-13 05:57:17.918959,Finance,West,Product C,296.7,210.05,86.65,16,57,218.44,4.8
2023-11-13 14:43:09.694847,HR,West,Product B,723.46,371.59,351.87,420,68,253.84,3.4
2023-11-13 23:29:01.470735,Marketing,North,Product A,553.86,298.35,255.51,350,27,223.57,3.6
2023-11-14 08:14:53.246623,Sales,East,Product D,1305.99,708.26,597.73,208,31,148.25,3.5
2023-11-14 17:00:45.022511,Marketing,North,Product D,892.68,532.29,360.39,121,21,149.66,3.7
2023-11-15 01:46:36.798399,Sales,West,Product D,839.16,402.75,436.41,98,52,84.82,3.5
2023-11-15 10:32:28.574287,HR,East,Product B,576.85,396.74,180.11,137,25,131.69,4.1
2023-11-15 19:18:20.350175,HR,East,Product C,428.82,215.89,212.93,239,54,356.97,3.9
2023-11-16 04:04:12.126063,Finance,North,Product A,708.3,458.18,250.12,27,44,136.64,4.3
2023-11-16 12:50:03.901950,Marketing,West,Product E,278.33,161.33,117.0,298,7,104.53,3.2
2023-11-16 21:35:55.677838,IT,West,Product C,481.67,291.44,190.23,170,21,225.59,3.6
2023-11-17 06:21:47.453726,Finance,East,Product B,818.78,378.98,439.8,361,65,191.17,3.7
2023-11-17 15:07:39.229614,Marketing,North,Product C,336.57,221.21,115.36,387,54,184.35,4.1
2023-11-17 23:53:31.005502,Finance,South,Product C,210.16,97.94,112.22,290,10,312.72,3.3
2023-11-18 08:39:22.781390,IT,South,Product B,722.18,317.55,404.63,407,32,243.93,4.3
2023-11-18 17:25:14.557278,Operations,West,Product D,600.44,355.06,245.38,431,76,157.6,4.5
2023-11-19 02:11:06.333166,Operations,South,Product D,931.95,604.14,327.81,175,59,166.04,3.2
2023-11-19 10:56:58.109054,Operations,West,Product A,673.09,281.02,392.07,269,62,159.79,3.5
2023-11-19 19:42:49.884942,Operations,West,Product A,690.11,292.81,397.3,373,49,269.98,3.5
2023-11-20 04:28:41.660830,Sales,West,Product D,710.75,483.98,226.77,199,76,175.35,5.0
2023-11-20 13:14:33.436718,Operations,South,Product E,379.26,259.1,120.16,347,23,56.55,3.5
2023-11-20 22:00:25.212606,IT,West,Product C,267.23,129.84,137.39,275,33,196.13,4.8
2023-11-21 06:46:16.988494,HR,East,Product E,514.94,316.86,198.08,300,27,77.04,3.0
2023-11-21 15:32:08.764382,HR,North,Product C,403.6,224.04,179.56,364,36,374.74,3.2
2023-11-22 00:18:00.540270,Sales,North,Product D,1262.5,784.57,477.93,369,14,122.75,3.4
2023-11-22 09:03:52.316158,Operations,West,Product A,607.24,426.29,180.95,288,53,187.05,3.3
2023-11-22 17:49:44.092046,Operations,North,Product A,686.25,293.68,392.57,226,69,220.66,3.6
2023-11-23 02:35:35.867933,Operations,South,Product E,552.7,371.58,181.12,330,33,176.91,3.4
2023-11-23 11:21:27.643821,Finance,South,Product A,406.8,232.92,173.88,347,63,176.8,3.3
2023-11-23 20:07:19.419709,Marketing,North,Product D,599.8,358.35,241.45,216,49,233.75,4.5
2023-11-24 04:53:11.195597,Finance,South,Product E,404.54,254.41,150.13,162,71,322.1,4.5
2023-11-24 13:39:02.971485,Marketing,North,Product C,347.07,250.9,96.17,489,55,261.4,4.4
2023-11-24 22:24:54.747373,Operations,North,Product A,408.75,171.61,237.14,190,15,318.28,4.1
2023-11-25 07:10:46.523261,Operations,North,Product B,824.03,338.11,485.92,221,10,116.27,3.9
2023-11-25 15:56:38.299149,Finance,West,Product A,750.98,347.25,403.73,282,71,225.39,3.5
2023-11-26 00:42:30.075037,Finance,North,Product C,236.1,175.96,60.14,450,66,212.42,3.2
2023-11-26 09:28:21.850925,Marketing,West,Product E,628.42,408.65,219.77,212,9,228.09,4.0
2023-11-26 18:14:13.626813,HR,North,Product C,369.26,227.14,142.12,214,13,310.1,3.1
2023-11-27 03:00:05.402701,Marketing,North,Product B,705.3,293.73,411.57,482,32,182.34,3.2
2023-11-27 11:45:57.178589,Finance,North,Product D,1135.91,803.87,332.04,413,42,167.56,4.5
2023-11-27 20:31:48.954477,IT,South,Product A,361.86,247.68,114.18,393,47,242.72,4.9
2023-11-28 05:17:40.730365,Finance,West,Product E,410.29,259.58,150.71,162,25,57.74,4.0
2023-11-28 14:03:32.506253,IT,West,Product D,1330.55,690.15,640.4,179,66,181.05,4.5
2023-11-28 22:49:24.282141,Sales,North,Product C,433.07,183.91,249.16,438,50,189.26,3.7
2023-11-29 07:35:16.058029,Finance,North,Product E,572.16,345.02,227.14,250,74,126.37,3.0
2023-11-29 16:21:07.833916,Sales,South,Product D,757.49,493.8,263.69,296,42,284.56,4.2
2023-11-30 01:06:59.609804,HR,South,Product E,439.0,190.08,248.92,254,53,115.02,4.1
2023-11-30 09:52:51.385692,Marketing,South,Product B,1037.63,645.22,392.41,330,79,189.13,3.8
2023-11-30 18:38:43.161580,IT,West,Product B,571.69,285.98,285.71,445,43,223.45,3.7
2023-12-01 03:24:34.937468,Marketing,West,Product A,616.96,411.81,205.15,89,75,308.28,4.4
2023-12-01 12:10:26.713356,Sales,West,Product A,576.47,339.46,237.01,101,34,199.16,3.2
2023-12-01 20:56:18.489244,IT,North,Product B,536.09,238.65,297.44,158,25,274.89,3.3
2023-12-02 05:42:10.265132,Marketing,West,Product E,388.81,227.17,161.64,39,5,256.05,3.2
2023-12-02 14:28:02.041020,Finance,East,Product B,614.33,330.82,283.51,132,36,209.88,3.9
2023-12-02 23:13:53.816908,Operations,East,Product A,647.17,299.72,347.45,396,12,112.84,3.1
2023-12-03 07:59:45.592796,Sales,South,Product B,920.3,639.18,281.12,491,73,85.23,3.4
2023-12-03 16:45:37.368684,Marketing,West,Product B,902.26,364.39,537.87,335,34,208.52,3.4
2023-12-04 01:31:29.144572,Sales,East,Product E,263.2,134.03,129.17,436,12,156.58,3.6
2023-12-04 10:17:20.920460,Sales,South,Product D,1329.15,537.52,791.63,38,23,273.54,2.9
2023-12-04 19:03:12.696348,IT,West,Product A,390.67,169.4,221.27,268,63,259.67,3.9
2023-12-05 03:49:04.472236,IT,North,Product E,497.95,250.96,246.99,195,59,185.23,4.5
2023-12-05 12:34:56.248124,Operations,East,Product B,1001.11,419.46,581.65,426,34,107.38,3.9
2023-12-05 21:20:48.024012,Finance,North,Product B,866.5,527.54,338.96,84,40,240.86,4.7
2023-12-06 06:06:39.799899,Sales,West,Product D,836.0,359.82,476.18,54,59,118.56,4.6
2023-12-06 14:52:31.575787,Marketing,East,Product A,631.8,407.89,223.91,78,48,139.32,4.3
2023-12-06 23:38:23.351675,HR,West,Product A,578.87,242.21,336.66,425,31,121.65,3.8
2023-12-07 08:24:15.127563,Sales,North,Product C,200.08,84.19,115.89,376,58,188.92,3.8
2023-12-07 17:10:06.903451,Sales,East,Product A,307.63,155.93,151.7,219,52,293.62,4.3
2023-12-08 01:55:58.679339,Operations,North,Product D,969.08,691.73,277.35,248,34,199.6,3.6
2023-12-08 10:41:50.455227,Finance,West,Product C,284.23,177.5,106.73,349,43,164.54,2.7
2023-12-08 19:27:42.231115,HR,West,Product C,145.29,97.28,48.01,317,17,77.95,4.1
2023-12-09 04:13:34.007003,IT,North,Product B,670.54,301.44,369.1,201,20,244.17,3.1
2023-12-09 12:59:25.782891,IT,East,Product B,853.2,590.37,262.83,381,48,137.57,3.2
2023-12-09 21:45:17.558779,Marketing,North,Product A,505.38,203.59,301.79,112,75,209.4,3.8
2023-12-10 06:31:09.334667,HR,West,Product C,381.15,180.88,200.27,250,31,171.66,3.7
2023-12-10 15:17:01.110555,IT,North,Product B,792.3,487.77,304.53,262,49,267.05,3.0
2023-12-11 00:02:52.886443,Marketing,West,Product D,1059.91,563.17,496.74,433,39,187.42,3.9
2023-12-11 08:48:44.662331,Finance,North,Product B,1016.67,756.88,259.79,229,32,195.29,4.4
2023-12-11 17:34:36.438219,Marketing,East,Product B,1030.42,423.11,607.31,406,11,238.86,3.1
2023-12-12 02:20:28.214107,IT,East,Product C,463.36,347.29,116.07,483,66,368.56,4.6
2023-12-12 11:06:19.989995,Operations,North,Product C,427.87,264.54,163.33,345,55,271.08,2.9
2023-12-12 19:52:11.765882,Operations,North,Product E,606.98,361.49,245.49,226,50,192.91,5.0
2023-12-13 04:38:03.541770,Operations,East,Product D,681.16,286.65,394.51,211,24,200.26,3.6
2023-12-13 13:23:55.317658,IT,West,Product C,362.47,179.66,182.81,38,42,158.01,3.9
2023-12-13 22:09:47.093546,Operations,East,Product A,677.79,490.47,187.32,456,65,124.0,2.7
2023-12-14 06:55:38.869434,HR,West,Product D,833.31,436.64,396.67,495,36,155.78,3.8
2023-12-14 15:41:30.645322,Finance,North,Product D,1053.87,665.6,388.27,221,30,138.23,3.9
2023-12-15 00:27:22.421210,Marketing,North,Product C,207.78,155.8,51.98,163,62,252.27,3.7
2023-12-15 09:13:14.197098,Marketing,West,Product D,1035.86,509.72,526.14,489,43,114.3,3.5
2023-12-15 17:59:05.972986,IT,North,Product C,182.17,109.6,72.57,240,24,306.66,3.2
2023-12-16 02:44:57.748874,Operations,West,Product B,858.58,552.71,305.87,111,54,260.16,4.5
2023-12-16 11:30:49.524762,Operations,South,Product E,337.83,154.6,183.23,324,56,201.64,3.8
2023-12-16 20:16:41.300650,Sales,East,Product B,841.44,380.36,461.08,186,26,200.03,4.7
2023-12-17 05:02:33.076538,Finance,South,Product C,525.34,294.04,231.3,190,57,155.42,3.5
2023-12-17 13:48:24.852426,HR,West,Product C,396.94,212.38,184.56,481,70,221.61,3.5
2023-12-17 22:34:16.628314,Marketing,East,Product B,707.55,459.89,247.66,424,47,287.05,4.3
2023-12-18 07:20:08.404202,Sales,West,Product A,376.69,159.84,216.85,241,27,143.75,2.8
2023-12-18 16:06:00.180090,Sales,East,Product A,511.78,378.85,132.93,21,68,77.33,3.1
2023-12-19 00:51:51.955977,IT,East,Product A,522.42,211.58,310.84,195,13,256.26,4.5
2023-12-19 09:37:43.731865,Marketing,East,Product C,315.07,192.34,122.73,258,11,225.95,3.1
2023-12-19 18:23:35.507753,IT,East,Product D,502.56,299.99,202.57,429,45,110.38,2.7
2023-12-20 03:09:27.283641,HR,West,Product C,197.94,88.51,109.43,275,58,141.33,4.9
2023-12-20 11:55:19.059529,Sales,East,Product D,1083.28,490.53,592.75,399,69,131.27,3.0
2023-12-20 20:41:10.835417,Sales,East,Product B,558.36,378.25,180.11,144,6,142.04,3.9
2023-12-21 05:27:02.611305,Finance,South,Product E,458.61,325.91,132.7,254,8,174.11,3.8
2023-12-21 14:12:54.387193,HR,North,Product D,1069.21,533.6,535.61,40,36,178.68,2.1
2023-12-21 22:58:46.163081,Sales,North,Product A,651.86,360.67,291.19,356,6,147.94,3.6
2023-12-22 07:44:37.938969,HR,South,Product C,322.7,169.17,153.53,465,68,139.35,4.1
2023-12-22 16:30:29.714857,Marketing,South,Product B,592.4,252.0,340.4,268,18,181.7,4.0
2023-12-23 01:16:21.490745,Operations,West,Product A,487.86,310.09,177.77,113,24,213.42,4.3
2023-12-23 10:02:13.266633,Sales,West,Product B,907.36,625.01,282.35,440,53,174.7,3.6
2023-12-23 18:48:05.042521,Finance,West,Product E,403.79,204.6,199.19,391,12,292.69,4.2
2023-12-24 03:33:56.818409,Marketing,South,Product C,311.15,232.29,78.86,478,67,240.65,3.4
2023-12-24 12:19:48.594297,HR,South,Product C,563.12,240.2,322.92,10,50,72.73,3.0
2023-12-24 21:05:40.370185,IT,East,Product E,597.61,377.47,220.14,438,25,241.9,3.0
2023-12-25 05:51:32.146073,Marketing,West,Product C,208.93,116.35,92.58,447,36,248.44,2.9
2023-12-25 14:37:23.921960,Sales,West,Product D,675.73,375.92,299.81,443,12,165.22,4.4
2023-12-25 23:23:15.697848,HR,West,Product B,538.23,301.5,236.73,216,20,80.38,2.9
2023-12-26 08:09:07.473736,Operations,North,Product A,740.93,363.45,377.48,144,44,200.65,4.0
2023-12-26 16:54:59.249624,Marketing,East,Product E,391.04,254.35,136.69,456,31,199.38,3.6
2023-12-27 01:40:51.025512,Sales,West,Product D,1207.68,788.07,419.61,280,22,110.27,3.7
2023-12-27 10:26:42.801400,Finance,West,Product A,355.71,177.44,178.27,98,39,83.9,4.6
2023-12-27 19:12:34.577288,IT,West,Product A,571.38,395.6,175.78,204,56,193.0,3.5
2023-12-28 03:58:26.353176,HR,North,Product E,507.01,259.03,247.98,423,19,181.35,4.2
2023-12-28 12:44:18.129064,Marketing,North,Product D,1078.72,705.25,373.47,131,67,166.62,3.8
2023-12-28 21:30:09.904952,Marketing,South,Product A,368.28,162.91,205.37,471,57,193.33,3.7
2023-12-29 06:16:01.680840,Operations,East,Product A,405.51,186.15,219.36,125,70,111.78,5.0
2023-12-29 15:01:53.456728,Operations,South,Product D,1189.88,607.47,582.41,205,35,165.21,2.9
2023-12-29 23:47:45.232616,Finance,East,Product C,281.98,171.4,110.58,45,65,242.67,4.6
2023-12-30 08:33:37.008504,IT,North,Product A,505.69,316.53,189.16,76,68,172.0,4.2
2023-12-30 17:19:28.784392,Finance,West,Product B,613.89,330.72,283.17,142,38,66.24,3.5
2023-12-31 02:05:20.560280,Sales,South,Product D,677.88,289.62,388.26,290,59,162.18,4.8
2023-12-31 10:51:12.336168,Sales,West,Product A,393.05,208.62,184.43,488,63,114.39,2.7
2023-12-31 19:37:04.112056,Finance,South,Product E,458.14,293.7,164.44,20,7,221.37,3.5
2024-01-01 04:22:55.887943,IT,North,Product B,918.16,582.89,335.27,465,21,225.51,3.1
2024-01-01 13:08:47.663831,Finance,North,Product A,515.93,235.3,280.63,227,50,67.3,4.0
2024-01-01 21:54:39.439719,IT,North,Product B,967.22,389.52,577.7,331,42,260.72,3.1
2024-01-02 06:40:31.215607,IT,South,Product B,894.37,593.45,300.92,165,39,111.03,4.1
2024-01-02 15:26:22.991495,HR,East,Product C,276.02,120.68,155.34,249,5,324.73,3.7
2024-01-03 00:12:14.767383,IT,South,Product B,719.75,308.64,411.11,69,33,196.1,3.5
2024-01-03 08:58:06.543271,Operations,East,Product C,183.38,73.53,109.85,147,8,100.29,4.0
2024-01-03 17:43:58.319159,IT,South,Product D,984.03,542.6,441.43,59,65,108.64,3.6
2024-01-04 02:29:50.095047,IT,South,Product C,379.64,218.73,160.91,176,21,227.85,3.1
2024-01-04 11:15:41.870935,IT,North,Product E,371.96,231.8,140.16,174,32,168.7,5.0
2024-01-04 20:01:33.646823,Sales,West,Product A,722.36,363.8,358.56,328,54,192.27,3.5
2024-01-05 04:47:25.422711,Operations,West,Product D,962.66,624.43,338.23,198,12,329.02,2.5
2024-01-05 13:33:17.198599,Operations,East,Product D,985.18,452.46,532.72,496,38,144.06,3.3
2024-01-05 22:19:08.974487,Finance,West,Product E,444.24,307.06,137.18,478,63,204.8,3.0
2024-01-06 07:05:00.750375,HR,South,Product C,421.78,253.13,168.65,101,22,313.59,4.3
2024-01-06 15:50:52.526263,IT,South,Product A,467.51,282.55,184.96,303,63,221.64,4.0
2024-01-07 00:36:44.302151,Marketing,North,Product C,247.93,117.38,130.55,385,31,71.47,4.0
2024-01-07 09:22:36.078039,HR,North,Product B,646.35,275.31,371.04,298,20,240.43,3.6
2024-01-07 18:08:27.853926,HR,West,Product C,251.83,141.69,110.14,84,14,106.96,3.6
2024-01-08 02:54:19.629814,Operations,East,Product D,752.28,463.0,289.28,54,26,312.54,3.6
2024-01-08 11:40:11.405702,HR,West,Product A,472.81,204.85,267.96,437,20,134.17,3.8
2024-01-08 20:26:03.181590,IT,West,Product C,285.85,209.44,76.41,394,16,437.56,4.3
2024-01-09 05:11:54.957478,IT,West,Product A,467.97,347.77,120.2,62,79,317.39,4.0
2024-01-09 13:57:46.733366,Sales,West,Product A,319.57,188.84,130.73,184,55,136.27,4.1
2024-01-09 22:43:38.509254,IT,South,Product B,1000.24,732.7,267.54,170,5,201.6,4.1
2024-01-10 07:29:30.285142,IT,East,Product B,832.33,385.21,447.12,76,31,260.29,4.3
2024-01-10 16:15:22.061030,Operations,South,Product D,812.97,332.42,480.55,483,71,262.69,4.0
2024-01-11 01:01:13.836918,IT,East,Product E,329.0,136.14,192.86,408,16,235.39,4.0
2024-01-11 09:47:05.612806,Sales,North,Product A,731.5,443.02,288.48,370,34,300.17,4.5
2024-01-11 18:32:57.388694,Marketing,West,Product E,639.35,269.53,369.82,279,13,190.16,3.4
2024-01-12 03:18:49.164582,Operations,South,Product D,1084.42,797.58,286.84,416,57,170.66,3.3
2024-01-12 12:04:40.940470,Marketing,East,Product A,783.75,352.43,431.32,133,65,172.25,3.1
2024-01-12 20:50:32.716358,Operations,North,Product A,763.52,386.84,376.68,191,58,268.67,3.9
2024-01-13 05:36:24.492246,Finance,North,Product E,598.59,411.76,186.83,385,41,229.21,2.7
2024-01-13 14:22:16.268134,HR,West,Product C,483.16,230.25,252.91,401,69,223.3,4.1
2024-01-13 23:08:08.044022,Finance,East,Product B,784.37,380.45,403.92,191,46,263.62,3.7
2024-01-14 07:53:59.819909,IT,South,Product C,174.68,109.14,65.54,45,53,35.92,4.5
2024-01-14 16:39:51.595797,Marketing,West,Product E,260.9,129.57,131.33,221,8,224.81,3.4
2024-01-15 01:25:43.371685,IT,South,Product B,504.77,240.32,264.45,393,68,217.49,3.7
2024-01-15 10:11:35.147573,HR,North,Product C,286.35,140.01,146.34,445,55,333.5,4.5
2024-01-15 18:57:26.923461,Operations,South,Product B,957.48,547.42,410.06,143,76,77.71,4.6
2024-01-16 03:43:18.699349,HR,South,Product A,570.33,420.98,149.35,362,64,324.57,3.4
2024-01-16 12:29:10.475237,Sales,West,Product C,301.6,208.49,93.11,421,35,206.03,3.9
2024-01-16 21:15:02.251125,HR,South,Product B,572.94,286.25,286.69,187,76,239.12,4.0
2024-01-17 06:00:54.027013,Sales,West,Product B,790.2,416.58,373.62,175,62,334.07,4.0
2024-01-17 14:46:45.802901,HR,North,Product B,693.34,390.06,303.28,423,8,244.86,3.6
2024-01-17 23:32:37.578789,Sales,West,Product C,442.41,328.54,113.87,346,26,232.03,4.6
2024-01-18 08:18:29.354677,Marketing,West,Product D,851.61,392.03,459.58,338,7,219.38,2.7
2024-01-18 17:04:21.130565,IT,East,Product C,305.78,160.57,145.21,485,51,161.32,3.5
2024-01-19 01:50:12.906453,IT,South,Product E,360.88,236.48,124.4,447,42,197.72,4.1
2024-01-19 10:36:04.682341,Finance,North,Product C,287.43,211.95,75.48,336,37,142.76,4.1
2024-01-19 19:21:56.458229,IT,West,Product B,742.52,337.47,405.05,55,52,196.43,4.6
2024-01-20 04:07:48.234117,Operations,North,Product A,300.92,144.32,156.6,165,69,20.0,4.5
2024-01-20 12:53:40.010005,HR,East,Product C,268.53,128.62,139.91,410,30,234.32,3.6
2024-01-20 21:39:31.785892,Finance,South,Product C,324.7,132.26,192.44,497,12,190.26,4.6
2024-01-21 06:25:23.561780,Operations,West,Product B,642.16,392.64,249.52,441,54,173.1,3.4
2024-01-21 15:11:15.337668,Operations,South,Product A,668.69,424.45,244.24,437,42,217.58,4.4
2024-01-21 23:57:07.113556,Sales,East,Product A,483.02,295.07,187.95,245,14,85.31,4.9
2024-01-22 08:42:58.889444,IT,East,Product E,337.53,143.44,194.09,325,46,354.34,4.5
2024-01-22 17:28:50.665332,Marketing,North,Product C,342.89,145.46,197.43,69,41,191.78,3.9
2024-01-23 02:14:42.441220,Marketing,West,Product A,673.68,319.08,354.6,14,30,188.33,3.6
2024-01-23 11:00:34.217108,Finance,North,Product A,634.02,318.03,315.99,462,16,122.77,2.9
2024-01-23 19:46:25.992996,Marketing,East,Product D,1112.04,750.95,361.09,471,53,201.92,4.0
2024-01-24 04:32:17.768884,HR,South,Product D,1278.17,582.57,695.6,463,18,310.96,3.1
2024-01-24 13:18:09.544772,Marketing,North,Product A,462.14,191.99,270.15,400,50,282.87,3.3
2024-01-24 22:04:01.320660,Finance,North,Product E,720.45,387.53,332.92,190,39,268.36,3.1
2024-01-25 06:49:53.096548,Marketing,South,Product A,405.75,221.43,184.32,154,33,243.71,3.5
2024-01-25 15:35:44.872436,HR,North,Product B,815.15,454.7,360.45,324,16,171.32,3.8
2024-01-26 00:21:36.648324,Sales,South,Product C,427.38,294.64,132.74,274,48,83.99,4.0
2024-01-26 09:07:28.424212,Finance,West,Product E,416.54,180.9,235.64,232,70,183.92,3.4
2024-01-26 17:53:20.200100,Sales,South,Product B,969.74,626.82,342.92,415,6,181.13,4.4
2024-01-27 02:39:11.975987,Sales,West,Product E,586.41,303.93,282.48,310,63,283.9,3.7
2024-01-27 11:25:03.751875,Sales,South,Product B,659.93,335.57,324.36,466,21,224.75,3.3
2024-01-27 20:10:55.527763,Operations,East,Product C,390.18,283.42,106.76,452,14,328.98,3.9
2024-01-28 04:56:47.303651,IT,East,Product C,234.68,114.28,120.4,345,22,295.8,5.0
2024-01-28 13:42:39.079539,Operations,West,Product D,805.68,503.46,302.22,493,26,163.48,4.0
2024-01-28 22:28:30.855427,IT,West,Product B,844.13,418.94,425.19,491,62,56.39,3.6
2024-01-29 07:14:22.631315,Sales,East,Product D,1247.24,720.28,526.96,246,57,310.85,2.9
2024-01-29 16:00:14.407203,Finance,West,Product B,867.77,585.92,281.85,22,5,308.75,3.7
2024-01-30 00:46:06.183091,IT,South,Product D,1340.4,949.81,390.59,348,65,90.7,3.9
2024-01-30 09:31:57.958979,HR,South,Product C,398.67,276.5,122.17,277,35,320.74,3.6
2024-01-30 18:17:49.734867,HR,East,Product E,411.02,248.16,162.86,429,35,230.57,2.8
2024-01-31 03:03:41.510755,Marketing,North,Product D,1324.17,644.98,679.19,275,70,212.85,3.3
2024-01-31 11:49:33.286643,IT,South,Product B,850.87,537.27,313.6,25,23,329.18,4.7
2024-01-31 20:35:25.062531,Finance,West,Product B,836.07,542.16,293.91,101,57,307.57,4.7
2024-02-01 05:21:16.838419,Operations,North,Product C,289.1,116.72,172.38,257,78,252.11,3.3
2024-02-01 14:07:08.614307,Sales,North,Product B,1006.13,557.12,449.01,28,26,237.86,4.2
2024-02-01 22:53:00.390195,Marketing,South,Product A,520.68,361.95,158.73,369,27,249.31,3.1
2024-02-02 07:38:52.166083,HR,South,Product E,531.37,303.6,227.77,399,19,168.0,4.6
2024-02-02 16:24:43.941970,Operations,North,Product D,1388.44,706.69,681.75,397,30,195.59,3.9
2024-02-03 01:10:35.717858,Operations,North,Product E,531.02,374.44,156.58,423,7,127.81,4.4
2024-02-03 09:56:27.493746,Sales,East,Product C,310.33,141.06,169.27,112,24,173.36,2.8
2024-02-03 18:42:19.269634,IT,West,Product D,806.12,380.69,425.43,104,44,170.67,4.2
2024-02-04 03:28:11.045522,HR,East,Product D,811.21,519.65,291.56,439,43,149.18,3.8
2024-02-04 12:14:02.821410,Finance,South,Product A,406.91,212.96,193.95,292,76,210.94,4.3
2024-02-04 20:59:54.597298,Operations,East,Product C,385.19,250.2,134.99,438,22,174.08,4.3
2024-02-05 05:45:46.373186,Sales,East,Product B,965.21,439.36,525.85,222,45,240.18,3.8
2024-02-05 14:31:38.149074,Finance,East,Product A,490.4,239.46,250.94,46,74,70.21,3.4
2024-02-05 23:17:29.924962,IT,East,Product A,685.32,311.7,373.62,402,31,190.93,4.3
2024-02-06 08:03:21.700850,HR,West,Product E,482.67,354.05,128.62,70,19,210.52,3.8
2024-02-06 16:49:13.476738,IT,West,Product E,316.08,171.28,144.8,300,41,175.15,3.3
2024-02-07 01:35:05.252626,Operations,North,Product E,670.8,347.49,323.31,371,62,186.21,3.2
2024-02-07 10:20:57.028514,Finance,South,Product A,575.75,233.16,342.59,312,9,73.18,2.9
2024-02-07 19:06:48.804402,Finance,East,Product B,592.34,268.74,323.6,253,77,228.52,3.5
2024-02-08 03:52:40.580290,Finance,North,Product D,992.9,543.51,449.39,414,11,251.81,4.5
2024-02-08 12:38:32.356178,Operations,North,Product E,520.42,220.65,299.77,410,45,239.48,3.9
2024-02-08 21:24:24.132066,Operations,North,Product B,753.59,436.15,317.44,320,14,283.1,3.5
2024-02-09 06:10:15.907953,IT,West,Product C,320.73,179.37,141.36,353,66,216.12,4.3
2024-02-09 14:56:07.683841,Marketing,East,Product E,531.43,355.27,176.16,360,30,238.29,3.3
2024-02-09 23:41:59.459729,IT,East,Product D,1332.64,840.8,491.84,15,72,212.49,3.9
2024-02-10 08:27:51.235617,HR,South,Product C,273.88,152.3,121.58,386,28,255.0,3.7
2024-02-10 17:13:43.011505,Sales,East,Product C,327.09,156.56,170.53,428,45,73.82,4.3
2024-02-11 01:59:34.787393,Finance,East,Product D,792.33,518.5,273.83,315,69,128.51,2.9
2024-02-11 10:45:26.563281,Marketing,North,Product E,336.45,217.94,118.51,174,21,326.95,3.3
